CountryName,CountryCode,IndicatorName,IndicatorCode,Years,Val
Bahrain,BHR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2015,5.11499977111816
Bahrain,BHR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2015,
Bangladesh,BGD,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2015,
Bangladesh,BGD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,3.131355825
Bangladesh,BGD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2015,1220.0
Bangladesh,BGD,Income share held by fourth 20%,SI.DST.04TH.20,2015,
Bangladesh,BGD,Income share held by highest 20%,SI.DST.05TH.20,2015,
Bangladesh,BGD,Income share held by lowest 20%,SI.DST.FRST.20,2015,
Bangladesh,BGD,Income share held by second 20%,SI.DST.02ND.20,2015,
Bangladesh,BGD,Income share held by third 20%,SI.DST.03RD.20,2015,
Bangladesh,BGD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,84.07708629
Bangladesh,BGD,"Population, total",SP.POP.TOTL,2015,156256276.0
Bangladesh,BGD,Poverty gap at national poverty lines (%),SI.POV.NAGP,2015,
Bangladesh,BGD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2015,
Bangladesh,BGD,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2015,
Bangladesh,BGD,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2015,
Bangladesh,BGD,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2015,
Bangladesh,BGD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,4.41599988937378
Bangladesh,BGD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2015,
Bangladesh,BGD,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2015,10.8470001220703
Bangladesh,BGD,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2015,
Barbados,BRB,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2015,
Barbados,BRB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,27.4316216
Barbados,BRB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2015,15250.0
Barbados,BRB,Income share held by fourth 20%,SI.DST.04TH.20,2015,
Barbados,BRB,Income share held by highest 20%,SI.DST.05TH.20,2015,
Barbados,BRB,Income share held by lowest 20%,SI.DST.FRST.20,2015,
Barbados,BRB,Income share held by second 20%,SI.DST.02ND.20,2015,
Barbados,BRB,Income share held by third 20%,SI.DST.03RD.20,2015,
Barbados,BRB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,117.337483
Barbados,BRB,"Population, total",SP.POP.TOTL,2015,285324.0
Barbados,BRB,Poverty gap at national poverty lines (%),SI.POV.NAGP,2015,
Barbados,BRB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2015,
Barbados,BRB,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2015,
Barbados,BRB,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2015,
Barbados,BRB,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2015,
Barbados,BRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,11.3500003814697
Barbados,BRB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2015,11.3500003814697
Barbados,BRB,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2015,32.242000579834
Barbados,BRB,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2015,32.4300003051758
Belarus,BLR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2015,95.23313
Belarus,BLR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,30.75926357
Belarus,BLR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2015,6720.0
Belarus,BLR,Income share held by fourth 20%,SI.DST.04TH.20,2015,22.6
Belarus,BLR,Income share held by highest 20%,SI.DST.05TH.20,2015,35.5
Belarus,BLR,Income share held by lowest 20%,SI.DST.FRST.20,2015,9.7
Belarus,BLR,Income share held by second 20%,SI.DST.02ND.20,2015,14.3
Belarus,BLR,Income share held by third 20%,SI.DST.03RD.20,2015,18.0
Belarus,BLR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,121.2815762
Belarus,BLR,"Population, total",SP.POP.TOTL,2015,9489616.0
Belarus,BLR,Poverty gap at national poverty lines (%),SI.POV.NAGP,2015,
Belarus,BLR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2015,5.1
Belarus,BLR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2015,
Belarus,BLR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2015,
Belarus,BLR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2015,
Belarus,BLR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,5.91300010681152
Belarus,BLR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2015,1.0
Belarus,BLR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2015,10.8509998321533
Belarus,BLR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2015,
Belgium,BEL,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2015,94.96034
Belgium,BEL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,36.50842403
Belgium,BEL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2015,44180.0
Belgium,BEL,Income share held by fourth 20%,SI.DST.04TH.20,2015,22.7
Belgium,BEL,Income share held by highest 20%,SI.DST.05TH.20,2015,36.5
Belgium,BEL,Income share held by lowest 20%,SI.DST.FRST.20,2015,8.6
Belgium,BEL,Income share held by second 20%,SI.DST.02ND.20,2015,14.0
Belgium,BEL,Income share held by third 20%,SI.DST.03RD.20,2015,18.1
Belgium,BEL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,113.16582120000001
Belgium,BEL,"Population, total",SP.POP.TOTL,2015,11274196.0
Belgium,BEL,Poverty gap at national poverty lines (%),SI.POV.NAGP,2015,
Belgium,BEL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2015,
Belgium,BEL,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2015,4.59149980545044
Belgium,BEL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2015,15.9951000213623
Belgium,BEL,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2015,8.69859981536865
Belgium,BEL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,8.48200035095215
Belgium,BEL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2015,8.48200035095215
Belgium,BEL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2015,22.125
Belgium,BEL,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2015,22.1315994262695
Belize,BLZ,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2015,
Belize,BLZ,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,4.81502107
Belize,BLZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2015,4510.0
Belize,BLZ,Income share held by fourth 20%,SI.DST.04TH.20,2015,
Belize,BLZ,Income share held by highest 20%,SI.DST.05TH.20,2015,
Belize,BLZ,Income share held by lowest 20%,SI.DST.FRST.20,2015,
Belize,BLZ,Income share held by second 20%,SI.DST.02ND.20,2015,
Belize,BLZ,Income share held by third 20%,SI.DST.03RD.20,2015,
Belize,BLZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,58.72170181
Belize,BLZ,"Population, total",SP.POP.TOTL,2015,360933.0
Belize,BLZ,Poverty gap at national poverty lines (%),SI.POV.NAGP,2015,
Belize,BLZ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2015,
Belize,BLZ,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2015,5.3467001914978
Belize,BLZ,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2015,7.75610017776489
Belize,BLZ,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2015,9.76500034332275
Belize,BLZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,9.97000026702881
Belize,BLZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2015,7.5781998634338406
Belize,BLZ,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2015,18.9710006713867
Belize,BLZ,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2015,16.3983001708984
Benin,BEN,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2015,91.69015
Benin,BEN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,0.692731964
Benin,BEN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2015,860.0
Benin,BEN,Income share held by fourth 20%,SI.DST.04TH.20,2015,20.8
Benin,BEN,Income share held by highest 20%,SI.DST.05TH.20,2015,52.1
Benin,BEN,Income share held by lowest 20%,SI.DST.FRST.20,2015,3.2
Benin,BEN,Income share held by second 20%,SI.DST.02ND.20,2015,9.6
Benin,BEN,Income share held by third 20%,SI.DST.03RD.20,2015,14.2
Benin,BEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,88.1051181
Benin,BEN,"Population, total",SP.POP.TOTL,2015,10575952.0
Benin,BEN,Poverty gap at national poverty lines (%),SI.POV.NAGP,2015,
Benin,BEN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2015,40.1
Benin,BEN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2015,
Benin,BEN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2015,
Benin,BEN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2015,
Benin,BEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,2.46300005912781
Benin,BEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2015,
Benin,BEN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2015,5.11399984359741
Benin,BEN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2015,
Bermuda,BMU,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2015,98.53228
Bermuda,BMU,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,47.10167682
Bermuda,BMU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2015,
Bermuda,BMU,Income share held by fourth 20%,SI.DST.04TH.20,2015,
Bermuda,BMU,Income share held by highest 20%,SI.DST.05TH.20,2015,
Bermuda,BMU,Income share held by lowest 20%,SI.DST.FRST.20,2015,
Bermuda,BMU,Income share held by second 20%,SI.DST.02ND.20,2015,
Bermuda,BMU,Income share held by third 20%,SI.DST.03RD.20,2015,
Bermuda,BMU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,59.66212397
Bermuda,BMU,"Population, total",SP.POP.TOTL,2015,65239.0
Bermuda,BMU,Poverty gap at national poverty lines (%),SI.POV.NAGP,2015,
Bermuda,BMU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2015,
Bermuda,BMU,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2015,
Bermuda,BMU,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2015,
Bermuda,BMU,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2015,
Bermuda,BMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,
Bermuda,BMU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2015,
Bermuda,BMU,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2015,
Bermuda,BMU,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2015,
Bhutan,BTN,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2015,85.99127
Bhutan,BTN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,3.829498431
Bhutan,BTN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2015,2600.0
Bhutan,BTN,Income share held by fourth 20%,SI.DST.04TH.20,2015,
Bhutan,BTN,Income share held by highest 20%,SI.DST.05TH.20,2015,
Bhutan,BTN,Income share held by lowest 20%,SI.DST.FRST.20,2015,
Bhutan,BTN,Income share held by second 20%,SI.DST.02ND.20,2015,
Bhutan,BTN,Income share held by third 20%,SI.DST.03RD.20,2015,
Bhutan,BTN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,92.83820321
Bhutan,BTN,"Population, total",SP.POP.TOTL,2015,727876.0
Bhutan,BTN,Poverty gap at national poverty lines (%),SI.POV.NAGP,2015,
Bhutan,BTN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2015,
Bhutan,BTN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2015,
Bhutan,BTN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2015,
Bhutan,BTN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2015,
Bhutan,BTN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,2.4500000476837203
Bhutan,BTN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2015,2.4500000476837203
Bhutan,BTN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2015,9.967000007629391
Bhutan,BTN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2015,10.729999542236301
Bolivia,BOL,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2015,
Bolivia,BOL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,1.6647239630000001
Bolivia,BOL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2015,2960.0
Bolivia,BOL,Income share held by fourth 20%,SI.DST.04TH.20,2015,21.8
Bolivia,BOL,Income share held by highest 20%,SI.DST.05TH.20,2015,51.1
Bolivia,BOL,Income share held by lowest 20%,SI.DST.FRST.20,2015,3.9
Bolivia,BOL,Income share held by second 20%,SI.DST.02ND.20,2015,9.0
Bolivia,BOL,Income share held by third 20%,SI.DST.03RD.20,2015,14.2
Bolivia,BOL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,93.49660939
Bolivia,BOL,"Population, total",SP.POP.TOTL,2015,10869730.0
Bolivia,BOL,Poverty gap at national poverty lines (%),SI.POV.NAGP,2015,16.8
Bolivia,BOL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2015,38.6
Bolivia,BOL,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2015,3.6861000061035196
Bolivia,BOL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2015,2.90949988365173
Bolivia,BOL,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,2015,4.49179983139038
Bolivia,BOL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,3.0659999847412096
Bolivia,BOL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2015,3.0659999847412096
Bolivia,BOL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2015,6.80100011825562
Bolivia,BOL,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2015,6.93470001220703
Bosnia and Herzegovina,BIH,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2015,
Bosnia and Herzegovina,BIH,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,18.51619004
Bosnia and Herzegovina,BIH,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2015,5210.0
Bosnia and Herzegovina,BIH,Income share held by fourth 20%,SI.DST.04TH.20,2015,
Bosnia and Herzegovina,BIH,Income share held by highest 20%,SI.DST.05TH.20,2015,
Bosnia and Herzegovina,BIH,Income share held by lowest 20%,SI.DST.FRST.20,2015,
Bosnia and Herzegovina,BIH,Income share held by second 20%,SI.DST.02ND.20,2015,
Bosnia and Herzegovina,BIH,Income share held by third 20%,SI.DST.03RD.20,2015,
Bosnia and Herzegovina,BIH,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,100.4128758
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2015,3429361.0
Bosnia and Herzegovina,BIH,Poverty gap at national poverty lines (%),SI.POV.NAGP,2015,
